number,score1,score2,diff,win,turn_score_1
698075,76,45,-31,1,24
698173,76,46,-30,1,24
698271,76,47,-29,1,24
698369,76,48,-28,1,24
698467,76,49,-27,1,24
698565,76,50,-26,1,24
698663,76,51,-25,1,24
698761,76,52,-24,1,24
698859,76,53,-23,1,24
698957,76,54,-22,1,24
699055,76,55,-21,1,24
699153,76,56,-20,1,24
699251,76,57,-19,1,24
699349,76,58,-18,1,24
699447,76,59,-17,1,24
699545,76,60,-16,1,24
699643,76,61,-15,1,24
699741,76,62,-14,1,24
699839,76,63,-13,1,24
699937,76,64,-12,1,24
700035,76,65,-11,1,24
700133,76,66,-10,1,24
700231,76,67,-9,1,24
700329,76,68,-8,1,24
700427,76,69,-7,1,24
700525,76,70,-6,1,24
700623,76,71,-5,1,24
700721,76,72,-4,1,24
700819,76,73,-3,1,24
700917,76,74,-2,1,24
701015,76,75,-1,1,24
701113,76,76,0,1,24
701211,76,77,1,1,24
701309,76,78,2,1,24
701407,76,79,3,1,24
701505,76,80,4,1,24
701603,76,81,5,1,24
701701,76,82,6,1,24
701799,76,83,7,1,24
701897,76,84,8,1,24
701995,76,85,9,1,24
702093,76,86,10,1,24
702191,76,87,11,1,24
702289,76,88,12,1,24
702387,76,89,13,1,24
702485,76,90,14,1,24
702583,76,91,15,1,24
702681,76,92,16,1,24
702779,76,93,17,1,24
702877,76,94,18,1,24
702975,76,95,19,1,24
703073,76,96,20,1,24
703171,76,97,21,1,24
703269,76,98,22,1,24
703367,76,99,23,1,24
703449,77,0,-77,,8
703547,77,4,-73,,8
703645,77,5,-72,,8
703743,77,6,-71,,8
703841,77,7,-70,,8
703939,77,8,-69,,8
704037,77,9,-68,,8
704135,77,10,-67,,8
704233,77,11,-66,,8
704331,77,12,-65,,8
704429,77,13,-64,,8
704527,77,14,-63,,8
704625,77,15,-62,,8
704723,77,16,-61,,8
704821,77,17,-60,,8
704919,77,18,-59,,8
705017,77,19,-58,,8
705115,77,20,-57,,8
705213,77,21,-56,,8
705311,77,22,-55,,8
705409,77,23,-54,,8
705507,77,24,-53,,8
705605,77,25,-52,,8
705703,77,26,-51,,8
705801,77,27,-50,,8
705899,77,28,-49,,8
705997,77,29,-48,,8
706096,77,30,-47,,9
706194,77,31,-46,,9
706292,77,32,-45,,9
706391,77,33,-44,,10
706490,77,34,-43,,11
706590,77,35,-42,,13
706698,77,36,-41,1,23
706796,77,37,-40,1,23
706894,77,38,-39,1,23
706992,77,39,-38,1,23
707090,77,40,-37,1,23
707188,77,41,-36,1,23
707286,77,42,-35,1,23
707384,77,43,-34,1,23
707482,77,44,-33,1,23
707580,77,45,-32,1,23
707678,77,46,-31,1,23
707776,77,47,-30,1,23
707874,77,48,-29,1,23
707972,77,49,-28,1,23
708070,77,50,-27,1,23
708168,77,51,-26,1,23
708266,77,52,-25,1,23
708364,77,53,-24,1,23
708462,77,54,-23,1,23
708560,77,55,-22,1,23
708658,77,56,-21,1,23
708756,77,57,-20,1,23
708854,77,58,-19,1,23
708952,77,59,-18,1,23
709050,77,60,-17,1,23
709148,77,61,-16,1,23
709246,77,62,-15,1,23
709344,77,63,-14,1,23
709442,77,64,-13,1,23
709540,77,65,-12,1,23
709638,77,66,-11,1,23
709736,77,67,-10,1,23
709834,77,68,-9,1,23
709932,77,69,-8,1,23
710030,77,70,-7,1,23
710128,77,71,-6,1,23
710226,77,72,-5,1,23
710324,77,73,-4,1,23
710422,77,74,-3,1,23
710520,77,75,-2,1,23
710618,77,76,-1,1,23
710716,77,77,0,1,23
710814,77,78,1,1,23
710912,77,79,2,1,23
711010,77,80,3,1,23
711108,77,81,4,1,23
711206,77,82,5,1,23
711304,77,83,6,1,23
711402,77,84,7,1,23
711500,77,85,8,1,23
711598,77,86,9,1,23
711696,77,87,10,1,23
711794,77,88,11,1,23
711892,77,89,12,1,23
711990,77,90,13,1,23
712088,77,91,14,1,23
712186,77,92,15,1,23
712284,77,93,16,1,23
712382,77,94,17,1,23
712480,77,95,18,1,23
712578,77,96,19,1,23
712676,77,97,20,1,23
712774,77,98,21,1,23
712872,77,99,22,1,23
712954,78,0,-78,,7
713052,78,4,-74,,7
713150,78,5,-73,,7
713248,78,6,-72,,7
713346,78,7,-71,,7
713444,78,8,-70,,7
713542,78,9,-69,,7
713640,78,10,-68,,7
713738,78,11,-67,,7
713836,78,12,-66,,7
713934,78,13,-65,,7
714033,78,14,-64,,8
714131,78,15,-63,,8
714229,78,16,-62,,8
714327,78,17,-61,,8
714425,78,18,-60,,8
714523,78,19,-59,,8
714621,78,20,-58,,8
714719,78,21,-57,,8
714817,78,22,-56,,8
714915,78,23,-55,,8
715013,78,24,-54,,8
715111,78,25,-53,,8
715209,78,26,-52,,8
715307,78,27,-51,,8
715405,78,28,-50,,8
715504,78,29,-49,,9
715602,78,30,-48,,9
715701,78,31,-47,,10
715801,78,32,-46,,12
715909,78,33,-45,1,22
716007,78,34,-44,1,22
716105,78,35,-43,1,22
716203,78,36,-42,1,22
716301,78,37,-41,1,22
716399,78,38,-40,1,22
716497,78,39,-39,1,22
716595,78,40,-38,1,22
716693,78,41,-37,1,22
716791,78,42,-36,1,22
716889,78,43,-35,1,22
716987,78,44,-34,1,22
717085,78,45,-33,1,22
717183,78,46,-32,1,22
717281,78,47,-31,1,22
717379,78,48,-30,1,22
717477,78,49,-29,1,22
717575,78,50,-28,1,22
717673,78,51,-27,1,22
717771,78,52,-26,1,22
717869,78,53,-25,1,22
717967,78,54,-24,1,22
718065,78,55,-23,1,22
718163,78,56,-22,1,22
718261,78,57,-21,1,22
718359,78,58,-20,1,22
718457,78,59,-19,1,22
718555,78,60,-18,1,22
718653,78,61,-17,1,22
718751,78,62,-16,1,22
718849,78,63,-15,1,22
718947,78,64,-14,1,22
719045,78,65,-13,1,22
719143,78,66,-12,1,22
719241,78,67,-11,1,22
719339,78,68,-10,1,22
719437,78,69,-9,1,22
719535,78,70,-8,1,22
719633,78,71,-7,1,22
719731,78,72,-6,1,22
719829,78,73,-5,1,22
719927,78,74,-4,1,22
720025,78,75,-3,1,22
720123,78,76,-2,1,22
720221,78,77,-1,1,22
720319,78,78,0,1,22
720417,78,79,1,1,22
720515,78,80,2,1,22
720613,78,81,3,1,22
720711,78,82,4,1,22
720809,78,83,5,1,22
720907,78,84,6,1,22
721005,78,85,7,1,22
721103,78,86,8,1,22
721201,78,87,9,1,22
721299,78,88,10,1,22
721397,78,89,11,1,22
721495,78,90,12,1,22
721593,78,91,13,1,22
721691,78,92,14,1,22
721789,78,93,15,1,22
721887,78,94,16,1,22
721985,78,95,17,1,22
722083,78,96,18,1,22
722181,78,97,19,1,22
722279,78,98,20,1,22
722377,78,99,21,1,22
722460,79,0,-79,,7
722558,79,4,-75,,7
722656,79,5,-74,,7
722754,79,6,-73,,7
722852,79,7,-72,,7
722950,79,8,-71,,7
723048,79,9,-70,,7
723146,79,10,-69,,7
723244,79,11,-68,,7
723342,79,12,-67,,7
723440,79,13,-66,,7
723538,79,14,-65,,7
723637,79,15,-64,,8
723735,79,16,-63,,8
723833,79,17,-62,,8
723931,79,18,-61,,8
724029,79,19,-60,,8
724127,79,20,-59,,8
724225,79,21,-58,,8
724323,79,22,-57,,8
724421,79,23,-56,,8
724519,79,24,-55,,8
724617,79,25,-54,,8
724716,79,26,-53,,9
724814,79,27,-52,,9
724913,79,28,-51,,10
725012,79,29,-50,,11
725120,79,30,-49,1,21
725218,79,31,-48,1,21
725316,79,32,-47,1,21
725414,79,33,-46,1,21
725512,79,34,-45,1,21
725610,79,35,-44,1,21
725708,79,36,-43,1,21
725806,79,37,-42,1,21
725904,79,38,-41,1,21
726002,79,39,-40,1,21
726100,79,40,-39,1,21
726198,79,41,-38,1,21
726296,79,42,-37,1,21
726394,79,43,-36,1,21
726492,79,44,-35,1,21
726590,79,45,-34,1,21
726688,79,46,-33,1,21
726786,79,47,-32,1,21
726884,79,48,-31,1,21
726982,79,49,-30,1,21
727080,79,50,-29,1,21
727178,79,51,-28,1,21
727276,79,52,-27,1,21
727374,79,53,-26,1,21
727472,79,54,-25,1,21
727570,79,55,-24,1,21
727668,79,56,-23,1,21
727766,79,57,-22,1,21
727864,79,58,-21,1,21
727962,79,59,-20,1,21
728060,79,60,-19,1,21
728158,79,61,-18,1,21
728256,79,62,-17,1,21
728354,79,63,-16,1,21
728452,79,64,-15,1,21
728550,79,65,-14,1,21
728648,79,66,-13,1,21
728746,79,67,-12,1,21
728844,79,68,-11,1,21
728942,79,69,-10,1,21
729040,79,70,-9,1,21
729138,79,71,-8,1,21
729236,79,72,-7,1,21
729334,79,73,-6,1,21
729432,79,74,-5,1,21
729530,79,75,-4,1,21
729628,79,76,-3,1,21
729726,79,77,-2,1,21
729824,79,78,-1,1,21
729922,79,79,0,1,21
730020,79,80,1,1,21
730118,79,81,2,1,21
730216,79,82,3,1,21
730314,79,83,4,1,21
730412,79,84,5,1,21
730510,79,85,6,1,21
730608,79,86,7,1,21
730706,79,87,8,1,21
730804,79,88,9,1,21
730902,79,89,10,1,21
731000,79,90,11,1,21
731098,79,91,12,1,21
731196,79,92,13,1,21
731294,79,93,14,1,21
731392,79,94,15,1,21
731490,79,95,16,1,21
731588,79,96,17,1,21
731686,79,97,18,1,21
731784,79,98,19,1,21
731882,79,99,20,1,21
731966,80,0,-80,,7
732064,80,4,-76,,7
732162,80,5,-75,,7
732261,80,6,-74,,8
732359,80,7,-73,,8
732457,80,8,-72,,8
732555,80,9,-71,,8
732653,80,10,-70,,8
732751,80,11,-69,,8
732849,80,12,-68,,8
732947,80,13,-67,,8
733045,80,14,-66,,8
733143,80,15,-65,,8
733241,80,16,-64,,8
733339,80,17,-63,,8
733437,80,18,-62,,8
733535,80,19,-61,,8
733633,80,20,-60,,8
733731,80,21,-59,,8
733829,80,22,-58,,8
733927,80,23,-57,,8
734026,80,24,-56,,9
734124,80,25,-55,,9
734223,80,26,-54,,10
734331,80,27,-53,1,20
734429,80,28,-52,1,20
734527,80,29,-51,1,20
734625,80,30,-50,1,20
734723,80,31,-49,1,20
734821,80,32,-48,1,20
734919,80,33,-47,1,20
735017,80,34,-46,1,20
735115,80,35,-45,1,20
735213,80,36,-44,1,20
735311,80,37,-43,1,20
735409,80,38,-42,1,20
735507,80,39,-41,1,20
735605,80,40,-40,1,20
735703,80,41,-39,1,20
735801,80,42,-38,1,20
735899,80,43,-37,1,20
735997,80,44,-36,1,20
736095,80,45,-35,1,20
736193,80,46,-34,1,20
736291,80,47,-33,1,20
736389,80,48,-32,1,20
736487,80,49,-31,1,20
736585,80,50,-30,1,20
736683,80,51,-29,1,20
736781,80,52,-28,1,20
736879,80,53,-27,1,20
736977,80,54,-26,1,20
737075,80,55,-25,1,20
737173,80,56,-24,1,20
737271,80,57,-23,1,20
737369,80,58,-22,1,20
737467,80,59,-21,1,20
737565,80,60,-20,1,20
737663,80,61,-19,1,20
737761,80,62,-18,1,20
737859,80,63,-17,1,20
737957,80,64,-16,1,20
738055,80,65,-15,1,20
738153,80,66,-14,1,20
738251,80,67,-13,1,20
738349,80,68,-12,1,20
738447,80,69,-11,1,20
738545,80,70,-10,1,20
738643,80,71,-9,1,20
738741,80,72,-8,1,20
738839,80,73,-7,1,20
738937,80,74,-6,1,20
739035,80,75,-5,1,20
739133,80,76,-4,1,20
739231,80,77,-3,1,20
739329,80,78,-2,1,20
739427,80,79,-1,1,20
739525,80,80,0,1,20
739623,80,81,1,1,20
739721,80,82,2,1,20
739819,80,83,3,1,20
739917,80,84,4,1,20
740015,80,85,5,1,20
740113,80,86,6,1,20
740211,80,87,7,1,20
740309,80,88,8,1,20
740407,80,89,9,1,20
740505,80,90,10,1,20
740603,80,91,11,1,20
740701,80,92,12,1,20
740799,80,93,13,1,20
740897,80,94,14,1,20
740995,80,95,15,1,20
741093,80,96,16,1,20
741191,80,97,17,1,20
741289,80,98,18,1,20
741387,80,99,19,1,20
741472,81,0,-81,,7
741571,81,4,-77,,8
741669,81,5,-76,,8
741767,81,6,-75,,8
741865,81,7,-74,,8
741963,81,8,-73,,8
742061,81,9,-72,,8
742159,81,10,-71,,8
742257,81,11,-70,,8
742355,81,12,-69,,8
742453,81,13,-68,,8
742551,81,14,-67,,8
742649,81,15,-66,,8
742747,81,16,-65,,8
742845,81,17,-64,,8
742943,81,18,-63,,8
743041,81,19,-62,,8
743140,81,20,-61,,9
743238,81,21,-60,,9
743336,81,22,-59,,9
743435,81,23,-58,,10
743542,81,24,-57,1,19
743640,81,25,-56,1,19
743738,81,26,-55,1,19
743836,81,27,-54,1,19
743934,81,28,-53,1,19
744032,81,29,-52,1,19
744130,81,30,-51,1,19
744228,81,31,-50,1,19
744326,81,32,-49,1,19
744424,81,33,-48,1,19
744522,81,34,-47,1,19
744620,81,35,-46,1,19
744718,81,36,-45,1,19
744816,81,37,-44,1,19
744914,81,38,-43,1,19
745012,81,39,-42,1,19
745110,81,40,-41,1,19
745208,81,41,-40,1,19
745306,81,42,-39,1,19
745404,81,43,-38,1,19
745502,81,44,-37,1,19
745600,81,45,-36,1,19
745698,81,46,-35,1,19
745796,81,47,-34,1,19
745894,81,48,-33,1,19
745992,81,49,-32,1,19
746090,81,50,-31,1,19
746188,81,51,-30,1,19
746286,81,52,-29,1,19
746384,81,53,-28,1,19
746482,81,54,-27,1,19
746580,81,55,-26,1,19
746678,81,56,-25,1,19
746776,81,57,-24,1,19
746874,81,58,-23,1,19
746972,81,59,-22,1,19
747070,81,60,-21,1,19
747168,81,61,-20,1,19
747266,81,62,-19,1,19
747364,81,63,-18,1,19
747462,81,64,-17,1,19
747560,81,65,-16,1,19
747658,81,66,-15,1,19
747756,81,67,-14,1,19
747854,81,68,-13,1,19
747952,81,69,-12,1,19
748050,81,70,-11,1,19
748148,81,71,-10,1,19
748246,81,72,-9,1,19
748344,81,73,-8,1,19
748442,81,74,-7,1,19
748540,81,75,-6,1,19
748638,81,76,-5,1,19
748736,81,77,-4,1,19
748834,81,78,-3,1,19
748932,81,79,-2,1,19
749030,81,80,-1,1,19
749128,81,81,0,1,19
749226,81,82,1,1,19
749324,81,83,2,1,19
749422,81,84,3,1,19
749520,81,85,4,1,19
749618,81,86,5,1,19
749716,81,87,6,1,19
749814,81,88,7,1,19
749912,81,89,8,1,19
750010,81,90,9,1,19
750108,81,91,10,1,19
750206,81,92,11,1,19
750304,81,93,12,1,19
750402,81,94,13,1,19
750500,81,95,14,1,19
750598,81,96,15,1,19
750696,81,97,16,1,19
750794,81,98,17,1,19
750892,81,99,18,1,19
750978,82,0,-82,,7
751076,82,4,-78,,7
751175,82,5,-77,,8
751273,82,6,-76,,8
751371,82,7,-75,,8
751469,82,8,-74,,8
751567,82,9,-73,,8
751665,82,10,-72,,8
751763,82,11,-71,,8
751861,82,12,-70,,8
751959,82,13,-69,,8
752057,82,14,-68,,8
752155,82,15,-67,,8
752253,82,16,-66,,8
752352,82,17,-65,,9
752450,82,18,-64,,9
752549,82,19,-63,,10
752655,82,20,-62,1,18
752753,82,21,-61,1,18
752851,82,22,-60,1,18
752949,82,23,-59,1,18
753047,82,24,-58,1,18
753145,82,25,-57,1,18
753243,82,26,-56,1,18
753341,82,27,-55,1,18
753439,82,28,-54,1,18
753537,82,29,-53,1,18
753635,82,30,-52,1,18
753733,82,31,-51,1,18
753831,82,32,-50,1,18
753929,82,33,-49,1,18
754027,82,34,-48,1,18
754125,82,35,-47,1,18
754223,82,36,-46,1,18
754321,82,37,-45,1,18
754419,82,38,-44,1,18
754517,82,39,-43,1,18
754615,82,40,-42,1,18
754713,82,41,-41,1,18
754811,82,42,-40,1,18
754909,82,43,-39,1,18
755007,82,44,-38,1,18
755105,82,45,-37,1,18
755203,82,46,-36,1,18
755301,82,47,-35,1,18
755399,82,48,-34,1,18
755497,82,49,-33,1,18
755595,82,50,-32,1,18
755693,82,51,-31,1,18
755791,82,52,-30,1,18
755889,82,53,-29,1,18
755987,82,54,-28,1,18
756085,82,55,-27,1,18
756183,82,56,-26,1,18
756281,82,57,-25,1,18
756379,82,58,-24,1,18
756477,82,59,-23,1,18
756575,82,60,-22,1,18
756673,82,61,-21,1,18
756771,82,62,-20,1,18
756869,82,63,-19,1,18
756967,82,64,-18,1,18
757065,82,65,-17,1,18
757163,82,66,-16,1,18
757261,82,67,-15,1,18
757359,82,68,-14,1,18
757457,82,69,-13,1,18
757555,82,70,-12,1,18
757653,82,71,-11,1,18
757751,82,72,-10,1,18
757849,82,73,-9,1,18
757947,82,74,-8,1,18
758045,82,75,-7,1,18
758143,82,76,-6,1,18
758241,82,77,-5,1,18
758339,82,78,-4,1,18
758437,82,79,-3,1,18
758535,82,80,-2,1,18
758633,82,81,-1,1,18
758731,82,82,0,1,18
758829,82,83,1,1,18
758927,82,84,2,1,18
759025,82,85,3,1,18
759123,82,86,4,1,18
759221,82,87,5,1,18
759319,82,88,6,1,18
759417,82,89,7,1,18
759515,82,90,8,1,18
759613,82,91,9,1,18
759711,82,92,10,1,18
759809,82,93,11,1,18
759907,82,94,12,1,18
760005,82,95,13,1,18
760103,82,96,14,1,18
760201,82,97,15,1,18
760299,82,98,16,1,18
760397,82,99,17,1,18
760484,83,0,-83,,7
760582,83,4,-79,,7
760680,83,5,-78,,7
760779,83,6,-77,,8
760877,83,7,-76,,8
760975,83,8,-75,,8
761073,83,9,-74,,8
761171,83,10,-73,,8
761269,83,11,-72,,8
761367,83,12,-71,,8
761465,83,13,-70,,8
761564,83,14,-69,,9
761670,83,15,-68,1,17
761768,83,16,-67,1,17
761866,83,17,-66,1,17
761964,83,18,-65,1,17
762062,83,19,-64,1,17
762160,83,20,-63,1,17
762258,83,21,-62,1,17
762356,83,22,-61,1,17
762454,83,23,-60,1,17
762552,83,24,-59,1,17
762650,83,25,-58,1,17
762748,83,26,-57,1,17
762846,83,27,-56,1,17
762944,83,28,-55,1,17
763042,83,29,-54,1,17
763140,83,30,-53,1,17
763238,83,31,-52,1,17
763336,83,32,-51,1,17
763434,83,33,-50,1,17
763532,83,34,-49,1,17
763630,83,35,-48,1,17
763728,83,36,-47,1,17
763826,83,37,-46,1,17
763924,83,38,-45,1,17
764022,83,39,-44,1,17
764120,83,40,-43,1,17
764218,83,41,-42,1,17
764316,83,42,-41,1,17
764414,83,43,-40,1,17
764512,83,44,-39,1,17
764610,83,45,-38,1,17
764708,83,46,-37,1,17
764806,83,47,-36,1,17
764904,83,48,-35,1,17
765002,83,49,-34,1,17
765100,83,50,-33,1,17
765198,83,51,-32,1,17
765296,83,52,-31,1,17
765394,83,53,-30,1,17
765492,83,54,-29,1,17
765590,83,55,-28,1,17
765688,83,56,-27,1,17
765786,83,57,-26,1,17
765884,83,58,-25,1,17
765982,83,59,-24,1,17
766080,83,60,-23,1,17
766178,83,61,-22,1,17
766276,83,62,-21,1,17
766374,83,63,-20,1,17
766472,83,64,-19,1,17
766570,83,65,-18,1,17
766668,83,66,-17,1,17
766766,83,67,-16,1,17
766864,83,68,-15,1,17
766962,83,69,-14,1,17
767060,83,70,-13,1,17
767158,83,71,-12,1,17
767256,83,72,-11,1,17
767354,83,73,-10,1,17
767452,83,74,-9,1,17
767550,83,75,-8,1,17
767648,83,76,-7,1,17
767746,83,77,-6,1,17
767844,83,78,-5,1,17
767942,83,79,-4,1,17
768040,83,80,-3,1,17
768138,83,81,-2,1,17
768236,83,82,-1,1,17
768334,83,83,0,1,17
768432,83,84,1,1,17
768530,83,85,2,1,17
768628,83,86,3,1,17
768726,83,87,4,1,17
768824,83,88,5,1,17
768922,83,89,6,1,17
769020,83,90,7,1,17
769118,83,91,8,1,17
769216,83,92,9,1,17
769314,83,93,10,1,17
769412,83,94,11,1,17
769510,83,95,12,1,17
769608,83,96,13,1,17
769706,83,97,14,1,17
769804,83,98,15,1,17
769902,83,99,16,1,17
769990,84,0,-84,,7
770088,84,4,-80,,7
770186,84,5,-79,,7
770285,84,6,-78,,8
770383,84,7,-77,,8
770481,84,8,-76,,8
770579,84,9,-75,,8
770677,84,10,-74,,8
770783,84,11,-73,1,16
770881,84,12,-72,1,16
770979,84,13,-71,1,16
771077,84,14,-70,1,16
771175,84,15,-69,1,16
771273,84,16,-68,1,16
771371,84,17,-67,1,16
771469,84,18,-66,1,16
771567,84,19,-65,1,16
771665,84,20,-64,1,16
771763,84,21,-63,1,16
771861,84,22,-62,1,16
771959,84,23,-61,1,16
772057,84,24,-60,1,16
772155,84,25,-59,1,16
772253,84,26,-58,1,16
772351,84,27,-57,1,16
772449,84,28,-56,1,16
772547,84,29,-55,1,16
772645,84,30,-54,1,16
772743,84,31,-53,1,16
772841,84,32,-52,1,16
772939,84,33,-51,1,16
773037,84,34,-50,1,16
773135,84,35,-49,1,16
773233,84,36,-48,1,16
773331,84,37,-47,1,16
773429,84,38,-46,1,16
773527,84,39,-45,1,16
773625,84,40,-44,1,16
773723,84,41,-43,1,16
773821,84,42,-42,1,16
773919,84,43,-41,1,16
774017,84,44,-40,1,16
774115,84,45,-39,1,16
774213,84,46,-38,1,16
774311,84,47,-37,1,16
774409,84,48,-36,1,16
774507,84,49,-35,1,16
774605,84,50,-34,1,16
774703,84,51,-33,1,16
774801,84,52,-32,1,16
774899,84,53,-31,1,16
774997,84,54,-30,1,16
775095,84,55,-29,1,16
775193,84,56,-28,1,16
775291,84,57,-27,1,16
775389,84,58,-26,1,16
775487,84,59,-25,1,16
775585,84,60,-24,1,16
775683,84,61,-23,1,16
775781,84,62,-22,1,16
775879,84,63,-21,1,16
775977,84,64,-20,1,16
776075,84,65,-19,1,16
776173,84,66,-18,1,16
776271,84,67,-17,1,16
776369,84,68,-16,1,16
776467,84,69,-15,1,16
776565,84,70,-14,1,16
776663,84,71,-13,1,16
776761,84,72,-12,1,16
776859,84,73,-11,1,16
776957,84,74,-10,1,16
777055,84,75,-9,1,16
777153,84,76,-8,1,16
777251,84,77,-7,1,16
777349,84,78,-6,1,16
777447,84,79,-5,1,16
777545,84,80,-4,1,16
777643,84,81,-3,1,16
777741,84,82,-2,1,16
777839,84,83,-1,1,16
777937,84,84,0,1,16
778035,84,85,1,1,16
778133,84,86,2,1,16
778231,84,87,3,1,16
778329,84,88,4,1,16
778427,84,89,5,1,16
778525,84,90,6,1,16
778623,84,91,7,1,16
778721,84,92,8,1,16
778819,84,93,9,1,16
778917,84,94,10,1,16
779015,84,95,11,1,16
779113,84,96,12,1,16
779211,84,97,13,1,16
779309,84,98,14,1,16
779407,84,99,15,1,16
779496,85,0,-85,,7
779594,85,4,-81,,7
779693,85,5,-80,,8
779791,85,6,-79,,8
779896,85,7,-78,1,15
779994,85,8,-77,1,15
780092,85,9,-76,1,15
780190,85,10,-75,1,15
780288,85,11,-74,1,15
780386,85,12,-73,1,15
780484,85,13,-72,1,15
780582,85,14,-71,1,15
780680,85,15,-70,1,15
780778,85,16,-69,1,15
780876,85,17,-68,1,15
780974,85,18,-67,1,15
781072,85,19,-66,1,15
781170,85,20,-65,1,15
781268,85,21,-64,1,15
781366,85,22,-63,1,15
781464,85,23,-62,1,15
781562,85,24,-61,1,15
781660,85,25,-60,1,15
781758,85,26,-59,1,15
781856,85,27,-58,1,15
781954,85,28,-57,1,15
782052,85,29,-56,1,15
782150,85,30,-55,1,15
782248,85,31,-54,1,15
782346,85,32,-53,1,15
782444,85,33,-52,1,15
782542,85,34,-51,1,15
782640,85,35,-50,1,15
782738,85,36,-49,1,15
782836,85,37,-48,1,15
782934,85,38,-47,1,15
783032,85,39,-46,1,15
783130,85,40,-45,1,15
783228,85,41,-44,1,15
783326,85,42,-43,1,15
783424,85,43,-42,1,15
783522,85,44,-41,1,15
783620,85,45,-40,1,15
783718,85,46,-39,1,15
783816,85,47,-38,1,15
783914,85,48,-37,1,15
784012,85,49,-36,1,15
784110,85,50,-35,1,15
784208,85,51,-34,1,15
784306,85,52,-33,1,15
784404,85,53,-32,1,15
784502,85,54,-31,1,15
784600,85,55,-30,1,15
784698,85,56,-29,1,15
784796,85,57,-28,1,15
784894,85,58,-27,1,15
784992,85,59,-26,1,15
785090,85,60,-25,1,15
785188,85,61,-24,1,15
785286,85,62,-23,1,15
785384,85,63,-22,1,15
785482,85,64,-21,1,15
785580,85,65,-20,1,15
785678,85,66,-19,1,15
785776,85,67,-18,1,15
785874,85,68,-17,1,15
785972,85,69,-16,1,15
786070,85,70,-15,1,15
786168,85,71,-14,1,15
786266,85,72,-13,1,15
786364,85,73,-12,1,15
786462,85,74,-11,1,15
786560,85,75,-10,1,15
786658,85,76,-9,1,15
786756,85,77,-8,1,15
786854,85,78,-7,1,15
786952,85,79,-6,1,15
787050,85,80,-5,1,15
787148,85,81,-4,1,15
787246,85,82,-3,1,15
787344,85,83,-2,1,15
787442,85,84,-1,1,15
787540,85,85,0,1,15
787638,85,86,1,1,15
787736,85,87,2,1,15
787834,85,88,3,1,15
787932,85,89,4,1,15
788030,85,90,5,1,15
788128,85,91,6,1,15
788226,85,92,7,1,15
788324,85,93,8,1,15
788422,85,94,9,1,15
788520,85,95,10,1,15
788618,85,96,11,1,15
788716,85,97,12,1,15
788814,85,98,13,1,15
788912,85,99,14,1,15
789002,86,0,-86,,7
789107,86,4,-82,1,14
789205,86,5,-81,1,14
789303,86,6,-80,1,14
789401,86,7,-79,1,14
789499,86,8,-78,1,14
789597,86,9,-77,1,14
789695,86,10,-76,1,14
789793,86,11,-75,1,14
789891,86,12,-74,1,14
789989,86,13,-73,1,14
790087,86,14,-72,1,14
790185,86,15,-71,1,14
790283,86,16,-70,1,14
790381,86,17,-69,1,14
790479,86,18,-68,1,14
790577,86,19,-67,1,14
790675,86,20,-66,1,14
790773,86,21,-65,1,14
790871,86,22,-64,1,14
790969,86,23,-63,1,14
791067,86,24,-62,1,14
791165,86,25,-61,1,14
791263,86,26,-60,1,14
791361,86,27,-59,1,14
791459,86,28,-58,1,14
791557,86,29,-57,1,14
791655,86,30,-56,1,14
791753,86,31,-55,1,14
791851,86,32,-54,1,14
791949,86,33,-53,1,14
792047,86,34,-52,1,14
792145,86,35,-51,1,14
792243,86,36,-50,1,14
792341,86,37,-49,1,14
792439,86,38,-48,1,14
792537,86,39,-47,1,14
792635,86,40,-46,1,14
792733,86,41,-45,1,14
792831,86,42,-44,1,14
792929,86,43,-43,1,14
793027,86,44,-42,1,14
793125,86,45,-41,1,14
793223,86,46,-40,1,14
793321,86,47,-39,1,14
793419,86,48,-38,1,14
793517,86,49,-37,1,14
793615,86,50,-36,1,14
793713,86,51,-35,1,14
793811,86,52,-34,1,14
793909,86,53,-33,1,14
794007,86,54,-32,1,14
794105,86,55,-31,1,14
794203,86,56,-30,1,14
794301,86,57,-29,1,14
794399,86,58,-28,1,14
794497,86,59,-27,1,14
794595,86,60,-26,1,14
794693,86,61,-25,1,14
794791,86,62,-24,1,14
794889,86,63,-23,1,14
794987,86,64,-22,1,14
795085,86,65,-21,1,14
795183,86,66,-20,1,14
795281,86,67,-19,1,14
795379,86,68,-18,1,14
795477,86,69,-17,1,14
795575,86,70,-16,1,14
795673,86,71,-15,1,14
795771,86,72,-14,1,14
795869,86,73,-13,1,14
795967,86,74,-12,1,14
796065,86,75,-11,1,14
796163,86,76,-10,1,14
796261,86,77,-9,1,14
796359,86,78,-8,1,14
796457,86,79,-7,1,14
796555,86,80,-6,1,14
796653,86,81,-5,1,14
796751,86,82,-4,1,14
796849,86,83,-3,1,14
796947,86,84,-2,1,14
797045,86,85,-1,1,14
797143,86,86,0,1,14
797241,86,87,1,1,14
797339,86,88,2,1,14
797437,86,89,3,1,14
797535,86,90,4,1,14
797633,86,91,5,1,14
797731,86,92,6,1,14
797829,86,93,7,1,14
797927,86,94,8,1,14
798025,86,95,9,1,14
798123,86,96,10,1,14
798221,86,97,11,1,14
798319,86,98,12,1,14
798417,86,99,13,1,14
798508,87,0,-87,,7
